gender,year,ending,counts,prop
M,1989,a,54098,0.02705116409312745
M,1989,b,23123,0.01156242499399952
M,1989,c,27549,0.013775602048163853
M,1989,d,105727,0.05286772941835347
M,1989,e,139160,0.06958556684534763
M,1989,f,1364,0.0006820545643651492
M,1989,g,5646,0.0028232258580686456
M,1989,h,62192,0.031098487879030322
M,1989,i,8065,0.0040328226258100645
M,1989,j,423,0.0002115169213537083
M,1989,k,56666,0.028335266821345708
M,1989,l,190458,0.09523661892951436
M,1989,m,49794,0.024898991919353547
M,1989,n,502150,0.25109508760700855
M,1989,o,62919,0.031462016961356906
M,1989,p,9476,0.004738379070325626
M,1989,q,138,6.900552044163532e-05
M,1989,r,144693,0.07235228818305464
M,1989,s,170176,0.08509480758460677
M,1989,t,75463,0.03773451876150092
M,1989,u,1208,0.0006040483238659093
M,1989,v,309,0.0001545123609888791
M,1989,w,84754,0.042380390431234496
M,1989,x,9232,0.0046163693095447635
M,1989,y,212601,0.10630900472037763
M,1989,z,2456,0.0012280982478598287
M,1990,a,52158,0.025417261594390055
M,1990,b,27942,0.013616494564025595
M,1990,c,28951,0.01410819319029078
M,1990,d,101968,0.0496903127086308
M,1990,e,146489,0.07138596636566978
M,1990,f,1346,0.0006559230435608922
M,1990,g,5511,0.0026855809012363125
M,1990,h,61947,0.030187566700941002
M,1990,i,8778,0.004277631854663827
M,1990,j,475,0.00023147358520908158
M,1990,k,57235,0.027891348735666913
M,1990,l,193813,0.09444755783184784
M,1990,m,49069,0.023911952321314576
M,1990,n,522213,0.25448108495324234
M,1990,o,68182,0.03322596207731705
M,1990,p,7961,0.0038794972881042067
M,1990,q,173,8.430511629720234e-05
M,1990,r,158082,0.07703538378320428
M,1990,s,173176,0.08439088335193244
M,1990,t,74266,0.03619077321923716
M,1990,u,1423,0.0006934461300053117
M,1990,v,336,0.0001637371044847398
M,1990,w,82865,0.040381176080737984
M,1990,x,9875,0.004812214008294064
M,1990,y,215092,0.10481708713640372
M,1990,z,2744,0.0013371863532920416
M,1991,a,50977,0.02524841284228273
M,1991,b,32179,0.015937946070812642
M,1991,c,28259,0.01399640815485548
M,1991,d,93858,0.04648695553977231
M,1991,e,146218,0.07242035484577156
M,1991,f,1386,0.0006864723345705684
M,1991,g,4995,0.0024739749719913345
M,1991,h,61096,0.030260255232989502
M,1991,i,9513,0.004711696478188902
M,1991,j,499,0.000247149852056792
M,1991,k,54043,0.02676697285512066
M,1991,l,186199,0.09222255571768058
M,1991,m,45660,0.02261495439862349
M,1991,n,526471,0.26075597146731727
M,1991,o,69233,0.03429043227945466
M,1991,p,6985,0.0034596026385104047
M,1991,q,223,0.00011044973348429781
M,1991,r,164570,0.08150992215027306
M,1991,s,167820,0.08311961557549263
M,1991,t,68673,0.034013069720032214
M,1991,u,1481,0.0007335249116154486
M,1991,v,427,0.00021148895155961958
M,1991,w,77233,0.03825275455691827
M,1991,x,9547,0.0047285363478681225
M,1991,y,208747,0.10339036105671173
M,1991,z,2726,0.0013501613160457212
M,1992,a,47271,0.02368571371307171
M,1992,b,32837,0.01645338116807632
M,1992,c,27252,0.013654948490800496
M,1992,d,87586,0.04388603840141099
M,1992,e,149738,0.07502805948611055
M,1992,f,1340,0.0006714234176454083
M,1992,g,4698,0.0023539904597747224
M,1992,h,58178,0.02915079969535415
M,1992,i,10678,0.005350342726580351
M,1992,j,488,0.0002445183789634024
M,1992,k,51107,0.025607788511644688
M,1992,l,176875,0.08862538581793401
M,1992,m,44973,0.022534272658035034
M,1992,n,537339,0.2692402894135567
M,1992,o,69362,0.03475467992143344
M,1992,p,6150,0.0030815328496412394
M,1992,q,285,0.0001428027418126428
M,1992,r,173356,0.08686214775323686
M,1992,s,161917,0.08113049665290416
M,1992,t,64597,0.032367118290776445
M,1992,u,1375,0.0006889605964645048
M,1992,v,421,0.000210947208081132
M,1992,w,72136,0.03614462660840983
M,1992,x,10461,0.005241612217901952
M,1992,y,202719,0.10157483865795486
M,1992,z,2621,0.0013132841624243397
M,1993,a,45592,0.02326464296794631
M,1993,b,35817,0.018276665142633205
M,1993,c,26423,0.013483103639718488
M,1993,d,82541,0.04211894400809915
M,1993,e,147895,0.07546772178769125
M,1993,f,1375,0.0007016337094430202
M,1993,g,4151,0.0021181683839258014
M,1993,h,57368,0.029273689195147043
M,1993,i,11314,0.005773297300827877
M,1993,j,536,0.0002735095769174246
M,1993,k,48145,0.02456738541173397
M,1993,l,171986,0.08776085465619438
M,1993,m,43351,0.02212110759131954
M,1993,n,531567,0.2712475098381803
M,1993,o,70224,0.03583383680867393
M,1993,p,5668,0.0028922617200894825
M,1993,q,283,0.0001444089743799089
M,1993,r,175131,0.0893656823043386
M,1993,s,159837,0.08156147433908656
M,1993,t,61271,0.031265308371842396
M,1993,u,1422,0.0007256168253294362
M,1993,v,379,0.00019339576427556703
M,1993,w,66886,0.034130525301676984
M,1993,x,10647,0.005432941166865335
M,1993,y,197129,0.10059080109730409
M,1993,z,2774,0.001415514116359955
M,1994,a,44441,0.023022094808074958
M,1994,b,38226,0.019802493106218882
M,1994,c,26912,0.013941419308181933
M,1994,d,77163,0.039973310719279224
M,1994,e,145682,0.07546870718098099
M,1994,f,1468,0.0007604787286121833
M,1994,g,3775,0.00195559073604291
M,1994,h,57572,0.02982444234581786
M,1994,i,12048,0.006241313162343041
M,1994,j,584,0.0003025337721454462
M,1994,k,46635,0.024158668602744664
M,1994,l,166026,0.08600765762708878
M,1994,m,42562,0.022048702756942606
M,1994,n,537740,0.2785693675231032
M,1994,o,70456,0.03649883467513623
M,1994,p,5027,0.0026041734119437642
M,1994,q,316,0.0001636997808184264
M,1994,r,173203,0.08972561119333514
M,1994,s,156229,0.0809324463844365
M,1994,t,59047,0.03058854733539754
M,1994,u,1533,0.0007941511518817963
M,1994,v,457,0.0002367430374494331
M,1994,w,63385,0.032835793060683405
M,1994,x,10047,0.005204720562920031
M,1994,y,187197,0.09697502490464228
M,1994,z,2632,0.0013634741237787918
M,1995,a,44991,0.023653330529414856
M,1995,b,40717,0.021406340360654016
M,1995,c,26330,0.013842595026549602
M,1995,d,72313,0.03801745439251354
M,1995,e,140838,0.07404342568739813
M,1995,f,1350,0.0007097418642552967
M,1995,g,3443,0.0018101046212081384
M,1995,h,61517,0.032341622417328214
M,1995,i,12613,0.0066310919510015245
M,1995,j,541,0.0002844224804163819
M,1995,k,46208,0.02429314967667315
M,1995,l,160326,0.08428894379895904
M,1995,m,40856,0.021479417485936597
M,1995,n,541420,0.2846432889963724
M,1995,o,70799,0.037221492035119076
M,1995,p,4690,0.0024656958098943273
M,1995,q,402,0.00021134535513379947
M,1995,r,170743,0.08976552231743862
M,1995,s,152555,0.08020345933441986
M,1995,t,57310,0.030129856474423004
M,1995,u,1579,0.0008301351138215656
M,1995,v,499,0.0002623416224173282
M,1995,w,62731,0.03297986436044372
M,1995,x,10238,0.005382472004626465
M,1995,y,174460,0.09171967825035487
M,1995,z,2631,0.001383208033226434
M,1996,a,42739,0.022580968986104507
M,1996,b,42791,0.022608442965076348
M,1996,c,26270,0.013879642838273367
M,1996,d,70157,0.037067152744756166
M,1996,e,142438,0.07525651186136208
M,1996,f,1416,0.000748137581233159
M,1996,g,3010,0.0015903207058699214
M,1996,h,67460,0.03564220425846674
M,1996,i,13171,0.006958841866117187
M,1996,j,581,0.0003069688804353569
M,1996,k,46804,0.024728694457653088
M,1996,l,155689,0.08225762138743593
M,1996,m,40919,0.021619379722090135
M,1996,n,548610,0.28985576161039783
M,1996,o,72218,0.03815607333439003
M,1996,p,4476,0.0023648755745760025
M,1996,q,518,0.00027368309821947486
M,1996,r,167970,0.08874623553653511
M,1996,s,149172,0.07881439213821524
M,1996,t,54972,0.029044222539229673
M,1996,u,1566,0.0008273894436519258
M,1996,v,521,0.00027526813546785016
M,1996,w,61164,0.032315739419876366
M,1996,x,9619,0.0050821577640407884
M,1996,y,165817,0.08760870713795108
M,1996,z,2632,0.0013906060125746288
M,1997,a,41458,0.02201031975964803
M,1997,b,46177,0.02451566731490345
M,1997,c,25848,0.01372287001658021
M,1997,d,69036,0.0366516579412191
M,1997,e,141857,0.0753127968098893
M,1997,f,1326,0.0007039819576750758
M,1997,g,2732,0.0014504364316503067
M,1997,h,70607,0.0374857119800634
M,1997,i,14476,0.007685401824513119
M,1997,j,731,0.00038809261769266995
M,1997,k,44920,0.023848317902537254
M,1997,l,154854,0.0822129879893033
M,1997,m,39993,0.021232541804901434
M,1997,n,552548,0.2933512992077283
M,1997,o,73271,0.038900046772858576
M,1997,p,4172,0.0022149417250531037
M,1997,q,557,0.00029571489473983196
M,1997,r,165167,0.08768822624684708
M,1997,s,147931,0.0785375226099786
M,1997,t,52925,0.028098224064821552
M,1997,u,1560,0.0008282140678530302
M,1997,v,598,0.0003174820593436616
M,1997,w,60402,0.03206781161952483
M,1997,x,9970,0.005293137343906866
M,1997,y,157831,0.08379349650212282
M,1997,z,2624,0.001393098534645097
M,1998,a,41281,0.02161675593137265
M,1998,b,50330,0.02635525607485249
M,1998,c,26624,0.013941631983645394
M,1998,d,67683,0.03544213782861595
M,1998,e,144854,0.0758526577283267
M,1998,f,1546,0.0008095614125118607
M,1998,g,2464,0.0012902712292556433
M,1998,h,76744,0.04018692176054996
M,1998,i,16033,0.008395665023805085
M,1998,j,889,0.00046552399464621226
M,1998,k,44284,0.023189273992027967
M,1998,l,154947,0.08113784746731907
M,1998,m,40542,0.02122977929240353
M,1998,n,569578,0.2982589716789654
M,1998,o,73891,0.03869295105557173
M,1998,p,3866,0.002024427180317499
M,1998,q,992,0.0005194598455444798
M,1998,r,169310,0.08865901859791923
M,1998,s,147369,0.07716963505851254
M,1998,t,51622,0.027031810631751144
M,1998,u,1606,0.0008409803547826961
M,1998,v,738,0.0003864529899312763
M,1998,w,58254,0.03050465105075416
M,1998,x,10547,0.005522926402175029
M,1998,y,150895,0.07901602156596198
M,1998,z,2787,0.0014594098684803077
M,1999,a,40608,0.021169107324475685
M,1999,b,50051,0.026091779715753854
M,1999,c,26160,0.013637309092008568
M,1999,d,65507,0.03414905224350937
M,1999,e,145047,0.0756135616157709
M,1999,f,1605,0.000836692702319333
M,1999,g,2344,0.0012219362580912876
M,1999,h,82694,0.043108701760495284
M,1999,i,16641,0.008675017607038019
M,1999,j,968,0.0005046221407134668
M,1999,k,44183,0.023032768639610648
M,1999,l,153103,0.07981318554716314
M,1999,m,40959,0.021352084980870753
M,1999,n,584501,0.30470263003012615
M,1999,o,76158,0.03970145970295063
M,1999,p,3583,0.0018678317460499503
M,1999,q,776,0.000404531798753771
M,1999,r,167845,0.08749824711575604
M,1999,s,145451,0.07582416837697777
M,1999,t,49941,0.02603443629067278
M,1999,u,1636,0.0008528531221149089
M,1999,v,869,0.00045301305814049865
M,1999,w,57981,0.030225719360235045
M,1999,x,10643,0.005548237028526269
M,1999,y,146142,0.0761843893472598
M,1999,z,2871,0.001496663394616078
M,2000,a,40837,0.020817127168142765
M,2000,b,50892,0.025942778260918325
M,2000,c,26998,0.013762538856564352
M,2000,d,64251,0.03275268109019617
M,2000,e,148821,0.0758632045030285
M,2000,f,1715,0.0008742408378030914
M,2000,g,2400,0.0012234274115028685
M,2000,h,85031,0.04334552342812517
M,2000,i,18320,0.009338829241138562
M,2000,j,919,0.0004684707463213067
M,2000,k,44515,0.02269202967627091
M,2000,l,155285,0.07915830233134288
M,2000,m,41431,0.021119925452489724
M,2000,n,614130,0.31305978176094024
M,2000,o,80520,0.04104598965592124
M,2000,p,3550,0.0018096530461813262
M,2000,q,700,0.00035683299502166995
M,2000,r,169479,0.08639385594753943
M,2000,s,145872,0.07435991807114434
M,2000,t,50676,0.025832669793883066
M,2000,u,1796,0.0009155315129413133
M,2000,v,983,0.0005010954772947166
M,2000,w,55746,0.028417160200682877
M,2000,x,10683,0.005445781265452143
M,2000,y,143205,0.07300038436011178
M,2000,z,2947,0.0015022669090412305
M,2001,a,39124,0.02016183474551378
M,2001,b,50950,0.0262561466180331
M,2001,c,27113,0.013972186521191983
M,2001,d,60838,0.03135174578896757
M,2001,e,145395,0.07492664254227523
M,2001,f,1758,0.0009059530079391991
M,2001,g,2151,0.0011084783390655389
M,2001,h,85959,0.04429739170048101
M,2001,i,20980,0.010811657626032081
M,2001,j,1069,0.0005508895139288986
M,2001,k,42477,0.021889741705479727
M,2001,l,153648,0.07917967449592836
M,2001,m,41967,0.021626922573483715
M,2001,n,616099,0.31749530275218013
M,2001,o,82146,0.04233243219008729
M,2001,p,3419,0.0017619188476360192
M,2001,q,602,0.00031022964208156877
M,2001,r,165377,0.0852239992002053
M,2001,s,143791,0.0741000506055662
M,2001,t,47688,0.024575134836521347
M,2001,u,1833,0.0009446028802915541
M,2001,v,1209,0.0006230359423199612
M,2001,w,52265,0.026933807713277726
M,2001,x,10691,0.0055094104709203515
M,2001,y,139109,0.07168726790751652
M,2001,z,2840,0.0014635418330758393
M,2002,a,38815,0.020018659670407713
M,2002,b,49284,0.025417998794187137
M,2002,c,27238,0.014047874587210235
M,2002,d,55829,0.02879355276926941
M,2002,e,144651,0.07460309519474806
M,2002,f,1817,0.000937109483991519
M,2002,g,2084,0.0010748135193386493
M,2002,h,88085,0.04542943802828451
M,2002,i,23610,0.012176750091931627
M,2002,j,1088,0.0005611310504032872
M,2002,k,42043,0.021683485985390993
M,2002,l,153493,0.07916331647017624
M,2002,m,42663,0.02200324816484875
M,2002,n,630322,0.3250857040002764
M,2002,o,83180,0.04289970659241307
M,2002,p,3157,0.0016282083879808618
M,2002,q,618,0.0003187306885562789
M,2002,r,164821,0.08500568093613989
M,2002,s,139595,0.07199548619581514
M,2002,t,44991,0.023203903574167548
M,2002,u,1819,0.0009381409748929957
M,2002,v,1332,0.0006869729403834362
M,2002,w,50103,0.025840394318341817
M,2002,x,11009,0.005677841667178114
M,2002,y,134557,0.06939716061499551
M,2002,z,2737,0.0014115952986707692
M,2003,a,37825,0.019176765415812605
M,2003,b,48065,0.02436830746096584
M,2003,c,27697,0.014042005861778235
M,2003,d,53391,0.027068517708278936
M,2003,e,144769,0.0733959326498817
M,2003,f,1819,0.0009222084941536849
M,2003,g,2009,0.001018535934444614
M,2003,h,88226,0.04472939340582903
M,2003,i,26011,0.013187226575828201
M,2003,j,1203,0.0006099047929999356
M,2003,k,42296,0.021443502181816523
M,2003,l,153862,0.07800596114759442
M,2003,m,42790,0.02169395352657294
M,2003,n,663419,0.3363444953177259
M,2003,o,85423,0.0433083101682739
M,2003,p,2982,0.0015118338260397407
M,2003,q,585,0.0002965871187904924
M,2003,r,169878,0.0861258573775919
M,2003,s,138632,0.07028455632848468
M,2003,t,43765,0.02218826539122376
M,2003,u,2052,0.0010403363551420347
M,2003,v,1652,0.0008375417440032366
M,2003,w,49079,0.024882391800202693
M,2003,x,11718,0.005940868133311093
M,2003,y,130569,0.06619672395445436
M,2003,z,2722,0.0013800173287995218
M,2004,a,38650,0.019504864104338156
M,2004,b,45914,0.023170668317893457
M,2004,c,26778,0.013513615808175087
M,2004,d,51754,0.026117845714253993
M,2004,e,142098,0.07171027631302052
M,2004,f,1904,0.0009608605757997372
M,2004,g,1837,0.0009270487803277927
M,2004,h,89620,0.04522706134620402
M,2004,i,28500,0.014382629417170438
M,2004,j,1094,0.0005520911081538407
M,2004,k,41400,0.02089266167967916
M,2004,l,152800,0.07711107982258396
M,2004,m,43054,0.021727358839538805
M,2004,n,676011,0.3411514278923089
M,2004,o,88822,0.04482434772252325
M,2004,p,2841,0.0014337210587432004
M,2004,q,523,0.0002639338661466715
M,2004,r,169452,0.08551457263152158
M,2004,s,139642,0.07047084691482505
M,2004,t,43870,0.022139156229167265
M,2004,u,2138,0.001078949533119663
M,2004,v,1823,0.0009199836290351476
M,2004,w,47556,0.023999309633787973
M,2004,x,12399,0.006257200776964781
M,2004,y,128367,0.06478087685592693
M,2004,z,2710,0.0013676114287905926
M,2005,a,36838,0.018481050125797364
M,2005,b,43144,0.021644671986193645
M,2005,c,26078,0.013082925923789122
M,2005,d,50670,0.025420348821167067
M,2005,e,141123,0.0707992083420083
M,2005,f,1985,0.0009958435447013348
M,2005,g,1882,0.0009441700509460513
M,2005,h,92497,0.046404302445460635
M,2005,i,31317,0.015711250523633098
M,2005,j,1291,0.0006476745673599109
M,2005,k,42151,0.021146499371640284
M,2005,l,155312,0.07791760837010261
M,2005,m,41600,0.020870071264269787
M,2005,n,686326,0.3443190512144525
M,2005,o,92001,0.046155466980386646
M,2005,p,2768,0.0013886624341225666
M,2005,q,446,0.00022375124480443088
M,2005,r,172069,0.0863243339512413
M,2005,s,139913,0.07019217021148506
M,2005,t,43369,0.021757550977406642
M,2005,u,2129,0.0010680860990776532
M,2005,v,1794,0.0009000218232716345
M,2005,w,45464,0.022808579806700997
M,2005,x,13025,0.006534439380219086
M,2005,y,125190,0.06280587071091188
M,2005,z,2903,0.001456389828850365
M,2006,a,36156,0.017635060193129173
M,2006,b,42600,0.02077811605894742
M,2006,c,26635,0.012991200028874753
M,2006,d,51410,0.025075186539682787
M,2006,e,142999,0.06974764831721647
M,2006,f,1968,0.0009598904320189793
M,2006,g,1929,0.0009408682130917739
M,2006,h,98477,0.048032078289600114
M,2006,i,33558,0.01636788776305534
M,2006,j,1241,0.0006052967612477405
M,2006,k,42537,0.02074738785914193
M,2006,l,156234,0.07620300902238476
M,2006,m,42503,0.020730804386231035
M,2006,n,720998,0.3516662000532622
M,2006,o,96350,0.046994635734262526
M,2006,p,2721,0.0013271655820750218
M,2006,q,430,0.00020973215740252088
M,2006,r,176490,0.08608285688365327
M,2006,s,143232,0.06986129388157644
M,2006,t,43553,0.021242941049655795
M,2006,u,2201,0.0010735359963789499
M,2006,v,2010,0.0009803758985559698
M,2006,w,43217,0.021079057317359873
M,2006,x,13992,0.006824586852037377
M,2006,y,123707,0.06033799068789221
M,2006,z,3086,0.0015051940412655336
M,2007,a,34654,0.016747195349794755
M,2007,b,42123,0.020356729662359452
M,2007,c,26864,0.012982531767671448
M,2007,d,50595,0.024450982533700746
M,2007,e,143698,0.06944475319948078
M,2007,f,2090,0.0010100316927647902
M,2007,g,2040,0.0009858682551388382
M,2007,h,99414,0.04804367976292768
M,2007,i,35231,0.01702604141999824
M,2007,j,1254,0.0006060190156588741
M,2007,k,42136,0.0203630121561422
M,2007,l,155203,0.0750047601972123
M,2007,m,43860,0.021196167485485022
M,2007,n,741355,0.3582737060237517
M,2007,o,96895,0.046826325775332224
M,2007,p,2739,0.0013236731131496462
M,2007,q,431,0.00020828883233570553
M,2007,r,177207,0.08563860582764123
M,2007,s,142155,0.0686990695143439
M,2007,t,43437,0.020991744803169468
M,2007,u,2311,0.0011168340870714977
M,2007,v,2295,0.0011091017870311932
M,2007,w,40251,0.01945205055764381
M,2007,x,14306,0.006913642773537363
M,2007,y,123397,0.059633914254591774
M,2007,z,3301,0.0015952701520653458
M,2008,a,32901,0.01618896723432941
M,2008,b,39945,0.01965497389669883
M,2008,c,25318,0.01245774512746579
M,2008,d,47910,0.0235741594540203
M,2008,e,140966,0.06936244962628733
M,2008,f,2195,0.0010800517637565136
M,2008,g,2059,0.0010131328389861782
M,2008,h,100250,0.049328104472250785
M,2008,i,38151,0.01877223455083132
M,2008,j,1381,0.0006795223169693599
M,2008,k,39563,0.019467010446240978
M,2008,l,150791,0.07419684989002662
M,2008,m,44316,0.021805728456780707
M,2008,n,733869,0.3611009147226555
M,2008,o,91485,0.04501527818098617
M,2008,p,2637,0.001297538269260103
M,2008,q,339,0.00016680526100840915
M,2008,r,174632,0.08592783581244988
M,2008,s,137056,0.06743853053914019
M,2008,t,43846,0.02157446452558911
M,2008,u,2405,0.00118338245641659
M,2008,v,2418,0.0011897791183431662
M,2008,w,36937,0.018174884737072593
M,2008,x,14834,0.00729908330914083
M,2008,y,122633,0.060341680157062656
M,2008,z,3473,0.0017088928362306932
M,2009,a,31430,0.01592715770419878
M,2009,b,38862,0.019693324934793924
M,2009,c,24048,0.01218632798188267
M,2009,d,46172,0.02339766864518823
M,2009,e,135496,0.06866262043551123
M,2009,f,2212,0.001120931366264324
M,2009,g,2396,0.0012141733967311573
M,2009,h,99979,0.05066437480458447
M,2009,i,40912,0.020732162774234186
M,2009,j,1416,0.0007175582344621531
M,2009,k,37507,0.019006678460432188
M,2009,l,143751,0.07284584305237922
M,2009,m,46278,0.023451384162739775
M,2009,n,715388,0.36252298745438616
M,2009,o,86423,0.04379486955997363
M,2009,p,2595,0.0013150166796817
M,2009,q,377,0.00019104481242389245
M,2009,r,173200,0.08776912867856279
M,2009,s,129861,0.06580708325246445
